date,  G,  F,  C,  S,  I
9/4/2014,14.5144,16.5145,26.1833,35.7536,26.4262
9/3/2014,14.5128,16.5414,26.2208,35.8919,26.4824
9/2/2014,14.5128,16.5312,26.2361,36.0285,26.2822
8/29/2014,14.5109,16.5824,26.2491,35.8987,26.2962
8/28/2014,14.5081,16.5811,26.1602,35.6909,26.271
8/27/2014,14.5071,16.5593,26.2007,35.8006,26.4497
8/26/2014,14.5062,16.533,26.1941,35.8193,26.4062
8/25/2014,14.5053,16.5307,26.166,35.6464,26.3035
8/22/2014,14.5024,16.5194,26.0411,35.5016,26.1332
8/21/2014,14.5015,16.5148,26.0894,35.495,26.2804
8/20/2014,14.5005,16.4943,26.0119,35.4474,26.1532
8/19/2014,14.4996,16.508,25.9458,35.4387,26.2095
8/18/2014,14.4986,16.5211,25.8115,35.2986,26.115
8/15/2014,14.4958,16.5541,25.5916,34.8663,25.9344
8/14/2014,14.4949,16.5187,25.5901,34.8653,25.9953
8/13/2014,14.4939,16.4943,25.4781,34.737,25.8979
8/12/2014,14.493,16.4667,25.3018,34.4433,25.767
8/11/2014,14.492,16.4785,25.3416,34.6323,25.7903
8/8/2014,14.4892,16.4792,25.2669,34.3866,25.6369
8/7/2014,14.4882,16.4813,24.9785,34.0538,25.6746
8/6/2014,14.4873,16.4454,25.1119,34.2087,25.7826
8/5/2014,14.4864,16.4464,25.1037,34.1844,25.9612
8/4/2014,14.4854,16.4428,25.3467,34.351,26.0576
8/1/2014,14.4826,16.4309,25.1657,34.1128,26.1376
7/31/2014,14.4817,16.3986,25.2379,34.1944,26.3343
7/30/2014,14.4808,16.393,25.7513,34.915,26.5611
7/29/2014,14.4799,16.4588,25.7453,34.822,26.7189
7/28/2014,14.479,16.4351,25.861,34.8699,26.7017
7/25/2014,14.4763,16.4475,25.8534,34.9738,26.7041
7/24/2014,14.4754,16.4152,25.9788,35.2242,26.8306
7/23/2014,14.4746,16.4508,25.9659,35.2368,26.7713
7/22/2014,14.4737,16.4501,25.9198,35.176,26.7275
7/21/2014,14.4728,16.4356,25.7904,34.9349,26.5238
7/18/2014,14.4701,16.429,25.8496,35.0584,26.5897
7/17/2014,14.4692,16.4363,25.587,34.5918,26.6319
7/16/2014,14.4683,16.3927,25.8906,35.0399,26.8233
7/15/2014,14.4674,16.3896,25.7795,35.0572,26.6203
7/14/2014,14.4665,16.3944,25.8289,35.2926,26.7329
7/11/2014,14.4638,16.4161,25.7044,35.129,26.5021
7/10/2014,14.4629,16.4093,25.6639,35.1616,26.4832
7/9/2014,14.4621,16.3936,25.7706,35.3857,26.7448
7/8/2014,14.4612,16.3788,25.65,35.2762,26.7615
7/7/2014,14.4603,16.3464,25.824,35.6489,26.9906
7/3/2014,14.4567,16.3204,25.9246,36.119,27.1823
7/2/2014,14.4558,16.339,25.7833,35.9184,27.1086
7/1/2014,14.4549,16.3851,25.7647,36.0806,27.0497
6/30/2014,14.454,16.4291,25.5887,35.7614,26.8586
6/27/2014,14.4513,16.4042,25.597,35.6129,26.7783
6/26/2014,14.4504,16.4093,25.5468,35.4259,26.7381
6/25/2014,14.4496,16.3814,25.5724,35.4603,26.739
6/24/2014,14.4487,16.3597,25.4476,35.2185,26.8985
6/23/2014,14.4478,16.3354,25.6096,35.5474,26.9477
6/20/2014,14.4451,16.3316,25.6128,35.5849,26.9958
6/19/2014,14.4442,16.3268,25.5685,35.4731,27.1168
6/18/2014,14.4433,16.3211,25.5324,35.4304,26.9416
6/17/2014,14.4424,16.292,25.3365,35.2369,26.6981
6/16/2014,14.4416,16.3343,25.2809,34.979,26.7129
6/13/2014,14.4389,16.3237,25.2597,34.9165,26.7689
6/12/2014,14.438,16.3388,25.1803,34.806,26.829
6/11/2014,14.4371,16.2982,25.3529,35.0297,26.8007
6/10/2014,14.4362,16.2974,25.4399,35.1455,26.8318
6/9/2014,14.4353,16.3141,25.4458,35.2189,26.8521
6/6/2014,14.4326,16.3229,25.4208,35.0596,26.8382
6/5/2014,14.4318,16.3303,25.3001,34.8179,26.6774
6/4/2014,14.4309,16.3095,25.1344,34.3804,26.609
6/3/2014,14.43,16.3135,25.0828,34.2215,26.6019
6/2/2014,14.4291,16.3532,25.0907,34.2413,26.6499
5/30/2014,14.4272,16.4061,25.0698,34.239,26.5959
5/29/2014,14.4253,16.4105,25.0236,34.3428,26.5846
5/28/2014,14.4244,16.4244,24.8871,34.1889,26.5049
5/27/2014,14.4235,16.363,24.9106,34.2934,26.5099
5/23/2014,14.4197,16.3413,24.7619,33.9583,26.3378
5/22/2014,14.4188,16.3249,24.6569,33.6834,26.281
5/21/2014,14.4178,16.3366,24.5953,33.4536,26.1585
5/20/2014,14.4169,16.3542,24.3937,33.2529,26.1253
5/19/2014,14.416,16.3293,24.5524,33.6475,26.1806
5/16/2014,14.4131,16.3381,24.4565,33.3675,26.2326
5/15/2014,14.4122,16.3533,24.365,33.2211,26.2798
5/14/2014,14.4113,16.3305,24.5906,33.4625,26.418
5/13/2014,14.4103,16.2715,24.702,33.797,26.3452
5/12/2014,14.4094,16.2428,24.6853,34.0033,26.2383
5/9/2014,14.4066,16.2621,24.4477,33.4037,26.1487
5/8/2014,14.4057,16.2844,24.4064,33.2431,26.3156
5/7/2014,14.4047,16.2733,24.4337,33.5156,26.13
5/6/2014,14.4038,16.2626,24.2871,33.4757,26.2881
5/5/2014,14.4029,16.2445,24.506,33.876,26.2104
5/2/2014,14.4,16.2564,24.4585,33.8759,26.2247
5/1/2014,14.3991,16.2477,24.4917,33.8001,26.2408
4/30/2014,14.3982,16.2104,24.4935,33.7274,26.1468
4/29/2014,14.3972,16.1701,24.4192,33.5292,26.0528
4/28/2014,14.3963,16.1858,24.3031,33.3334,25.8796
4/25/2014,14.3934,16.1888,24.2232,33.5103,25.9018
4/24/2014,14.3925,16.1725,24.4206,34.0573,25.988
4/23/2014,14.3916,16.1682,24.3784,34.1199,25.9714
4/22/2014,14.3906,16.1322,24.429,34.3055,25.9718
4/21/2014,14.3897,16.1269,24.329,33.9438,25.7677
4/17/2014,14.3859,16.1278,24.2371,33.7924,25.7933
4/16/2014,14.3849,16.1783,24.2026,33.6592,25.6676
4/15/2014,14.384,16.1851,23.9515,33.2411,25.3585
4/14/2014,14.3831,16.1784,23.7902,33.0772,25.4922
4/11/2014,14.3802,16.193,23.5963,32.9534,25.5227
4/10/2014,14.3793,16.186,23.8196,33.4175,25.5961
4/9/2014,14.3783,16.1341,24.3273,34.2861,26.0134
4/8/2014,14.3774,16.1292,24.0626,33.8281,25.7627
4/7/2014,14.3764,16.1157,23.9646,33.5732,25.7643
4/4/2014,14.3736,16.0862,24.225,34.1476,25.8286
4/3/2014,14.3727,16.0321,24.5316,34.8268,25.8819
4/2/2014,14.3717,16.0165,24.5587,35.1108,25.9
4/1/2014,14.3708,16.0471,24.4845,35.0103,25.8611
3/31/2014,14.3699,16.0656,24.3115,34.5813,25.7566
3/28/2014,14.3672,16.0684,24.1194,34.0495,25.6022
3/27/2014,14.3663,16.0926,24.0069,33.9377,25.451
3/26/2014,14.3654,16.0722,24.0482,33.9893,25.401
3/25/2014,14.3646,16.0392,24.2174,34.5032,25.1907
3/24/2014,14.3637,16.034,24.1085,34.5135,24.9784
3/21/2014,14.361,16.023,24.226,34.916,25.0623
3/20/2014,14.3601,15.9956,24.2975,35.0428,24.9963
3/19/2014,14.3593,16.0009,24.151,34.9679,25.1258
3/18/2014,14.3584,16.0731,24.2999,35.2087,25.3494
3/17/2014,14.3575,16.056,24.125,34.8004,25.1845
3/14/2014,14.3548,16.0915,23.8951,34.5906,25.0273
3/13/2014,14.3539,16.0942,23.9623,34.4756,25.0853
3/12/2014,14.353,16.0436,24.2427,34.9124,25.4441
3/11/2014,14.3522,16.0106,24.2289,34.8044,25.6916
3/10/2014,14.3513,16.0004,24.3517,35.0963,25.6749
3/7/2014,14.3486,15.9926,24.3614,35.2319,25.819
3/6/2014,14.3477,16.0318,24.3463,35.2642,25.9876
3/5/2014,14.3468,16.0589,24.3002,35.2755,25.7807
3/4/2014,14.346,16.0599,24.2968,35.3347,25.7334
3/3/2014,14.3451,16.1157,23.9308,34.6226,25.4137
2/28/2014,14.3424,16.0898,24.1075,34.8211,25.9031
2/27/2014,14.3415,16.0898,24.0404,34.8961,25.7374
2/26/2014,14.3406,16.063,23.9184,34.7102,25.7575
2/25/2014,14.3398,16.0449,23.9135,34.5596,25.9211
2/24/2014,14.3389,15.9982,23.9449,34.5587,25.8267
2/21/2014,14.3362,16.0037,23.7974,34.3074,25.7318
2/20/2014,14.3353,15.9852,23.8397,34.2623,25.5131
2/19/2014,14.3344,16.0025,23.6926,33.9179,25.5346
2/18/2014,14.3336,16.0187,23.8467,34.1866,25.6609
2/14/2014,14.33,15.9904,23.8153,33.8737,25.3325
2/13/2014,14.3291,16.0011,23.6991,33.8048,25.2391
2/12/2014,14.3282,15.9607,23.5601,33.4499,25.2489
2/11/2014,14.3273,15.9919,23.5545,33.3021,25.1394
2/10/2014,14.3265,16.0162,23.2955,32.9952,24.8552
2/7/2014,14.3238,16.0138,23.2586,32.9132,24.8955
2/6/2014,14.3229,15.9817,22.953,32.5233,24.4617
2/5/2014,14.322,15.994,22.6594,32.1675,24.138
2/4/2014,14.3212,16.0225,22.6981,32.3232,24.1165
2/3/2014,14.3203,16.0522,22.525,32.0202,24.0284
1/31/2014,14.3173,15.9903,23.0515,33.0278,24.5333
1/30/2014,14.3163,15.9726,23.2008,33.2034,24.661
1/29/2014,14.3154,15.9864,22.9418,32.7233,24.7026
1/28/2014,14.3144,15.9393,23.1758,33.1052,24.8367
1/27/2014,14.3134,15.9208,23.034,32.7548,24.8007
1/24/2014,14.3104,15.9425,23.1457,33.1269,24.8666
1/23/2014,14.3094,15.9247,23.6395,33.9755,25.5775
1/22/2014,14.3085,15.8681,23.8509,34.2403,25.6717
1/21/2014,14.3075,15.8978,23.8342,34.0616,25.6059
1/17/2014,14.3035,15.8894,23.7678,33.9022,25.6173
1/16/2014,14.3025,15.8814,23.8597,34.0225,25.5727
1/15/2014,14.3016,15.8461,23.8915,34.0065,25.572
1/14/2014,14.3006,15.8556,23.7682,33.8289,25.4475
1/13/2014,14.2996,15.8944,23.5137,33.3666,25.3692
1/10/2014,14.2966,15.863,23.8105,33.8255,25.4923
1/9/2014,14.2957,15.7803,23.7555,33.6281,25.2555
1/8/2014,14.2947,15.7614,23.7473,33.6148,25.3944
1/7/2014,14.2937,15.8054,23.745,33.5607,25.2897
1/6/2014,14.2927,15.7849,23.6011,33.2606,25.263
1/3/2014,14.2897,15.7565,23.6602,33.4538,25.3334
1/2/2014,14.2888,15.7596,23.6673,33.347,25.286
12/31/2013,14.287,15.7416,23.8752,33.6706,25.5644
12/30/2013,14.2861,15.7607,23.7795,33.5305,25.5366
12/27/2013,14.2834,15.7287,23.7822,33.5097,25.4739
12/26/2013,14.2826,15.7306,23.7856,33.5351,25.1603
12/24/2013,14.2808,15.7335,23.6733,33.4878,25.0603
12/23/2013,14.2799,15.7745,23.6016,33.3429,25.0762
12/20/2013,14.2772,15.7907,23.4731,33.0816,24.8798
12/19/2013,14.2764,15.7614,23.3601,32.6338,24.7476
12/18/2013,14.2755,15.7817,23.3705,32.8264,24.5506
12/17/2013,14.2746,15.8049,22.9868,32.4351,24.3183
12/16/2013,14.2737,15.775,23.058,32.4369,24.4241
12/13/2013,14.271,15.7742,22.9128,32.1662,24.2578
12/12/2013,14.2702,15.7632,22.9146,32.0436,24.3102
12/11/2013,14.2693,15.7848,22.9951,31.982,24.6148
12/10/2013,14.2684,15.8187,23.256,32.499,24.7252
12/9/2013,14.2675,15.7753,23.3298,32.6323,24.7629
12/6/2013,14.2649,15.7504,23.2864,32.6068,24.6405
12/5/2013,14.264,15.7479,23.0254,32.3951,24.4965
12/4/2013,14.2631,15.7564,23.1249,32.3842,24.5732
12/3/2013,14.2622,15.8041,23.1488,32.3988,24.8372
12/2/2013,14.2613,15.7918,23.2217,32.5363,25.0086
11/29/2013,14.2597,15.8301,23.2839,32.7103,25.1848
11/27/2013,14.2571,15.8287,23.3012,32.7195,25.0291
11/26/2013,14.2563,15.8528,23.2382,32.5837,24.9941
11/25/2013,14.2555,15.826,23.2322,32.413,25.0534
11/22/2013,14.253,15.8188,23.2607,32.4699,24.9771
11/21/2013,14.2522,15.7993,23.1429,32.3226,24.8808
11/20/2013,14.2514,15.7906,22.9549,31.8648,24.9552
11/19/2013,14.2505,15.8341,23.0374,31.9384,25.0208
11/18/2013,14.2497,15.8592,23.0801,32.1442,25.1713
11/15/2013,14.2472,15.8251,23.1644,32.4607,24.9807
11/14/2013,14.2464,15.8184,23.067,32.3187,24.8163
11/13/2013,14.2456,15.7798,22.9517,32.2437,24.7425
11/12/2013,14.2447,15.7457,22.7608,31.8906,24.7138
11/8/2013,14.2414,15.758,22.7964,31.8233,24.696
11/7/2013,14.2406,15.8488,22.4944,31.3446,24.6995
11/6/2013,14.2398,15.827,22.7894,31.917,24.9446
11/5/2013,14.2389,15.8123,22.6801,32.0278,24.7635
11/4/2013,14.2381,15.8554,22.7415,32.149,24.8282
11/1/2013,14.2356,15.8386,22.6602,31.8829,24.7306
10/31/2013,14.2347,15.8861,22.5946,31.9145,24.9984
10/30/2013,14.2338,15.8873,22.6801,31.9991,25.1991
10/29/2013,14.233,15.8955,22.7891,32.3275,25.1281
10/28/2013,14.2321,15.8938,22.6612,32.2376,25.1557
10/25/2013,14.2294,15.8941,22.6307,32.2971,25.0997
10/24/2013,14.2285,15.8804,22.5319,32.2747,25.2342
10/23/2013,14.2277,15.9021,22.4582,32.078,25.1117
10/22/2013,14.2268,15.8875,22.5645,32.2562,25.2659
10/21/2013,14.2259,15.8239,22.4355,32.1291,25.0418
10/18/2013,14.2232,15.8342,22.433,32.1634,24.9901
10/17/2013,14.2223,15.8332,22.2867,31.8727,24.7962
10/16/2013,14.2215,15.7691,22.1361,31.5707,24.5739
10/15/2013,14.2206,15.7256,21.8319,31.1611,24.4267
10/11/2013,14.217,15.7449,21.8977,31.2732,24.3178
10/10/2013,14.2161,15.7346,21.7607,30.9514,24.2489
10/9/2013,14.2153,15.742,21.2925,30.2329,23.8152
10/8/2013,14.2144,15.7489,21.2783,30.3752,23.7969
10/7/2013,14.2135,15.7515,21.5369,30.9489,24.0086
10/4/2013,14.2109,15.7402,21.7219,31.2862,24.1636
10/3/2013,14.21,15.763,21.5688,31.0472,24.2139
10/2/2013,14.2091,15.7482,21.7639,31.3502,24.2254
10/1/2013,14.2083,15.731,21.7746,31.4273,24.2874
9/30/2013,14.2073,15.7462,21.6001,31.0038,24.1817
9/27/2013,14.2045,15.7483,21.7302,31.0512,24.4161
9/26/2013,14.2036,15.7331,21.8178,31.1544,24.3676
9/25/2013,14.2027,15.7554,21.7377,30.9792,24.3312
9/24/2013,14.2018,15.7294,21.797,30.9533,24.3179
9/23/2013,14.2009,15.6834,21.8511,30.87,24.3333
9/20/2013,14.1981,15.6652,21.9546,30.9864,24.3821
9/19/2013,14.1972,15.6548,22.1142,31.1603,24.4883
9/18/2013,14.1962,15.6722,22.1513,31.1846,24.5932
9/17/2013,14.1953,15.5565,21.8847,30.8762,23.8858
9/16/2013,14.1944,15.5392,21.7922,30.622,24.0077
9/13/2013,14.1916,15.5101,21.6688,30.5156,23.7196
9/12/2013,14.1907,15.5038,21.61,30.417,23.7673
9/11/2013,14.1898,15.4942,21.6769,30.5591,23.749
9/10/2013,14.1888,15.4614,21.6079,30.5168,23.6103
9/9/2013,14.1879,15.503,21.4499,30.2416,23.3388
9/6/2013,14.1851,15.4556,21.2365,29.7914,23.1468
9/5/2013,14.1842,15.4188,21.2326,29.7445,22.9999
9/4/2013,14.1833,15.4923,21.2065,29.6538,23.006
9/3/2013,14.1824,15.5281,21.0306,29.391,22.8745
8/30/2013,14.1799,15.5919,20.9421,29.2781,22.5132
8/29/2013,14.1782,15.585,21.007,29.6353,22.7077
8/28/2013,14.1774,15.5562,20.9627,29.4239,22.7453
8/27/2013,14.1766,15.6013,20.9012,29.3335,22.8012
8/26/2013,14.1757,15.5456,21.2383,29.9761,23.2234
8/23/2013,14.1732,15.5191,21.3242,29.9541,23.2613
8/22/2013,14.1724,15.4564,21.237,29.8713,23.1337
8/21/2013,14.1716,15.4857,21.055,29.5001,22.9705
8/20/2013,14.1708,15.5148,21.1767,29.672,23.163
8/19/2013,14.1699,15.4689,21.0952,29.2916,23.3179
8/16/2013,14.1674,15.5125,21.2186,29.5558,23.3842
8/15/2013,14.1666,15.5669,21.2877,29.6474,23.2686
8/14/2013,14.1658,15.6077,21.5928,30.1561,23.5328
8/13/2013,14.165,15.6044,21.7008,30.3036,23.3659
8/12/2013,14.1642,15.6773,21.6359,30.3563,23.3245
8/9/2013,14.1617,15.6916,21.6598,30.2904,23.4017
8/8/2013,14.1608,15.6875,21.7335,30.2936,23.3406
8/7/2013,14.16,15.6704,21.6446,30.1213,23.1861
8/6/2013,14.1592,15.6463,21.7203,30.3155,23.358
8/5/2013,14.1584,15.6498,21.8444,30.6349,23.2458
8/2/2013,14.1559,15.6698,21.8745,30.6018,23.3213
8/1/2013,14.155,15.5794,21.8381,30.6012,23.0397
7/31/2013,14.1542,15.6666,21.5656,30.1094,22.8109
7/30/2013,14.1534,15.6565,21.5656,30.0286,22.8794
7/29/2013,14.1526,15.6665,21.5566,29.915,22.8216
7/26/2013,14.1501,15.6802,21.6359,30.0691,22.995
7/25/2013,14.1493,15.6446,21.6178,30.1635,23.0586
7/24/2013,14.1484,15.6571,21.5626,29.9398,23.1951
7/23/2013,14.1476,15.7064,21.6446,30.1554,23.1205
7/22/2013,14.1468,15.7228,21.6845,30.1888,23.102
7/19/2013,14.1443,15.7088,21.6404,30.093,22.9247
7/18/2013,14.1435,15.6695,21.6043,30.0754,22.8978
7/17/2013,14.1427,15.694,21.4941,29.8543,22.7829
7/16/2013,14.1419,15.6629,21.4323,29.7211,22.7664
7/15/2013,14.141,15.6418,21.5119,29.8945,22.6649
7/12/2013,14.1385,15.5998,21.4817,29.7722,22.6241
7/11/2013,14.1377,15.617,21.416,29.6569,22.7821
7/10/2013,14.1369,15.5342,21.1272,29.2705,22.2541
7/9/2013,14.1361,15.5707,21.1216,29.2279,22.0947
7/8/2013,14.1353,15.5465,20.9698,28.9634,21.9299
7/5/2013,14.1328,15.48,20.854,28.8782,21.7919
7/3/2013,14.1311,15.6386,20.6431,28.5196,21.7506
7/2/2013,14.1303,15.6645,20.6259,28.4938,21.9317
7/1/2013,14.1295,15.6513,20.6325,28.5244,21.8917
6/28/2013,14.1288,15.6462,20.5193,28.1703,21.6654
6/27/2013,14.1268,15.6224,20.6074,28.2223,21.7748
6/26/2013,14.1261,15.5639,20.4786,27.8055,21.4513
6/25/2013,14.1254,15.5228,20.2802,27.6079,21.3982
6/24/2013,14.1248,15.5491,20.0872,27.2766,21.129
6/21/2013,14.1227,15.5882,20.3341,27.61,21.4822
6/20/2013,14.122,15.6588,20.2802,27.6255,21.6296
6/19/2013,14.1214,15.7568,20.7971,28.3747,22.2423
6/18/2013,14.1207,15.8518,21.0888,28.7529,22.6663
6/17/2013,14.12,15.8531,20.9255,28.4839,22.5632
6/14/2013,14.118,15.8756,20.7677,28.3273,22.3198
6/13/2013,14.1173,15.8311,20.8909,28.4576,22.4394
6/12/2013,14.1166,15.7905,20.5833,27.9698,22.1573
6/11/2013,14.116,15.8174,20.7525,28.2279,22.3056
6/10/2013,14.1153,15.8127,20.965,28.56,22.4579
6/7/2013,14.1133,15.8381,20.9705,28.4907,22.3621
6/6/2013,14.1126,15.8909,20.7049,28.2157,22.1785
6/5/2013,14.1119,15.8748,20.5277,27.8825,22.1523
6/4/2013,14.1112,15.8691,20.8094,28.273,22.541
6/3/2013,14.1106,15.8946,20.9233,28.4748,22.3463
5/31/2013,14.109,15.8887,20.7981,28.4532,22.2837
5/30/2013,14.1084,15.9141,21.0999,28.7475,22.7389
5/29/2013,14.1079,15.9166,21.0192,28.5511,22.7787
5/28/2013,14.1074,15.9155,21.1645,28.8109,22.8437
5/24/2013,14.1052,15.9967,21.0315,28.5434,22.858
5/23/2013,14.1047,15.9944,21.0425,28.6007,22.8609
5/22/2013,14.1042,15.993,21.1013,28.5993,23.4728
5/21/2013,14.1037,16.0413,21.2744,29.0632,23.482
5/20/2013,14.1031,16.025,21.2374,29.0245,23.4715
5/17/2013,14.1015,16.0308,21.2517,28.9974,23.2382
5/16/2013,14.101,16.0879,21.0349,28.7132,23.2116
5/15/2013,14.1005,16.0377,21.1396,28.8524,23.3032
5/14/2013,14.1,16.0346,21.0257,28.7513,23.2384
5/13/2013,14.0994,16.053,20.8101,28.4225,23.2096
5/10/2013,14.0978,16.0631,20.8071,28.4592,23.1338
5/9/2013,14.0973,16.1177,20.7175,28.252,23.243
5/8/2013,14.0968,16.1273,20.7844,28.3675,23.3955
5/7/2013,14.0962,16.1117,20.6897,28.2455,23.1069
5/6/2013,14.0957,16.1186,20.581,28.0432,23.0835
5/3/2013,14.0941,16.1347,20.5415,27.8812,23.132
5/2/2013,14.0936,16.1998,20.3252,27.5403,22.7995
5/1/2013,14.0931,16.1976,20.1342,27.2041,22.9565
4/30/2013,14.0925,16.1764,20.3223,27.7013,23.0002
4/29/2013,14.0919,16.1801,20.2717,27.5229,22.8434
4/26/2013,14.0902,16.1787,20.1266,27.3252,22.6635
4/25/2013,14.0896,16.1493,20.1631,27.4425,22.6338
4/24/2013,14.0891,16.1555,20.0814,27.2627,22.4629
4/23/2013,14.0885,16.1521,20.0786,27.1539,22.2314
4/22/2013,14.0879,16.1513,19.8714,26.7936,21.9072
4/19/2013,14.0862,16.1433,19.7788,26.7127,21.8598
4/18/2013,14.0856,16.1524,19.6045,26.3789,21.8047
4/17/2013,14.0851,16.1421,19.7364,26.5409,21.8895
4/16/2013,14.0845,16.1339,20.0232,26.9669,22.2827
4/15/2013,14.0839,16.1444,19.7404,26.5164,21.9881
4/12/2013,14.0822,16.1299,20.2047,27.446,22.4036
4/11/2013,14.0816,16.0901,20.2619,27.5433,22.5122
4/10/2013,14.0811,16.079,20.1884,27.4364,22.2299
4/9/2013,14.0805,16.1109,19.944,27.0433,21.8745
4/8/2013,14.08,16.1178,19.8737,27.0561,21.7658
4/5/2013,14.0782,16.1367,19.7424,26.8152,21.6664
4/4/2013,14.0777,16.0963,19.8276,26.8611,21.8712
4/3/2013,14.0771,16.0542,19.7464,26.7018,21.7366
4/2/2013,14.0765,16.0213,19.9532,27.119,21.8702
4/1/2013,14.076,16.0289,19.8503,27.2333,21.7364
3/28/2013,14.0754,16.0131,19.9383,27.5233,21.8388
3/27/2013,14.0731,16.0182,19.8578,27.4084,21.7616
3/26/2013,14.0725,15.994,19.8683,27.3587,21.8437
3/25/2013,14.072,15.9906,19.7084,27.2033,21.8636
3/22/2013,14.0702,15.9865,19.7744,27.2524,21.9583
3/21/2013,14.0697,15.9793,19.6335,27.1718,21.9512
3/20/2013,14.0691,15.9761,19.7968,27.3924,21.9842
3/19/2013,14.0685,15.9969,19.6652,27.13,21.8995
3/18/2013,14.068,15.9691,19.7127,27.2414,21.9684
3/15/2013,14.0662,15.9484,19.8215,27.3587,22.2832
3/14/2013,14.0656,15.9298,19.8537,27.4063,22.0977
3/13/2013,14.0651,15.9349,19.743,27.1863,21.8907
3/12/2013,14.0645,15.9313,19.7104,27.0827,22.0109
3/11/2013,14.0639,15.9092,19.7569,27.1288,22.0086
3/8/2013,14.0622,15.9038,19.691,27.1047,21.8784
3/7/2013,14.0616,15.9374,19.6018,26.8859,21.8684
3/6/2013,14.0611,15.9717,19.5643,26.7786,21.8179
3/5/2013,14.0605,15.9966,19.5376,26.7079,21.7807
3/4/2013,14.0599,16.0049,19.3521,26.3986,21.6046
3/1/2013,14.0582,16.0146,19.2629,26.3066,21.4765
2/28/2013,14.0576,16.0023,19.2179,26.2899,21.6474
2/27/2013,14.057,15.9892,19.2338,26.2658,21.5432
2/26/2013,14.0563,15.9987,18.9873,25.9276,21.3031
2/25/2013,14.0557,15.9906,18.8693,25.7887,21.3578
2/22/2013,14.0538,15.9467,19.2212,26.3045,21.5293
2/21/2013,14.0532,15.9394,19.0512,26.0228,21.4036
2/20/2013,14.0526,15.9205,19.1673,26.2874,21.6849
2/19/2013,14.0519,15.917,19.4073,26.7773,21.8433
2/15/2013,14.0494,15.9233,19.263,26.5813,21.5627
2/14/2013,14.0488,15.9287,19.2814,26.6136,21.6831
2/13/2013,14.0482,15.9016,19.2659,26.5485,21.7756
2/12/2013,14.0475,15.9161,19.2455,26.4785,21.7779
2/11/2013,14.0469,15.9378,19.2138,26.3874,21.5399
2/8/2013,14.045,15.929,19.2243,26.4262,21.6708
2/7/2013,14.0444,15.9364,19.1164,26.2391,21.5207
2/6/2013,14.0438,15.9326,19.1431,26.3095,21.6944
2/5/2013,14.0431,15.9074,19.1302,26.2038,21.7097
2/4/2013,14.0425,15.9317,18.9311,25.9795,21.6865
2/1/2013,14.0406,15.907,19.1512,26.269,21.9902
1/31/2013,14.04,15.921,18.9604,26.0302,21.8629
1/30/2013,14.0395,15.9093,19.0078,25.9173,21.9296
1/29/2013,14.0389,15.9181,19.0778,26.1111,21.8658
1/28/2013,14.0383,15.9255,18.9798,26.1257,21.7237
1/25/2013,14.0366,15.9347,19.014,26.1239,21.7631
1/24/2013,14.036,15.9955,18.9114,25.9167,21.5638
1/23/2013,14.0354,16.0025,18.9105,25.8177,21.4478
1/22/2013,14.0349,16.0026,18.8817,25.8452,21.487
1/18/2013,14.0325,15.9926,18.7972,25.6581,21.4293
1/17/2013,14.032,15.9756,18.7334,25.5976,21.5588
1/16/2013,14.0314,16.0047,18.6279,25.3982,21.3367
1/15/2013,14.0308,16.0043,18.622,25.4709,21.4596
1/14/2013,14.0302,15.995,18.6009,25.3421,21.4097
1/11/2013,14.0285,15.9849,18.6184,25.3318,21.4434
1/10/2013,14.0279,15.9709,18.6172,25.322,21.4558
1/9/2013,14.0273,15.9931,18.4768,25.263,21.1261
1/8/2013,14.0268,15.9834,18.4276,25.111,21.0409
1/7/2013,14.0262,15.9763,18.4811,25.1491,21.129
1/4/2013,14.0245,15.943,18.5385,25.2199,21.2503
1/3/2013,14.0239,15.9476,18.4491,25.0165,21.0849
1/2/2013,14.0233,15.9919,18.4877,24.9774,21.3242
12/31/2012,14.0222,16.0109,18.026,24.3373,20.9314
12/28/2012,14.0207,16.0274,17.7247,23.8938,20.7947
12/27/2012,14.0201,16.0259,17.9218,24.0583,20.8418
12/26/2012,14.0196,15.9969,17.9402,24.0705,20.8048
12/24/2012,14.0185,15.9874,18.0264,24.2461,20.7525
12/21/2012,14.017,15.9971,18.0683,24.305,20.7908
12/20/2012,14.0164,15.9726,18.2383,24.4863,21.036
12/19/2012,14.0159,15.9865,18.135,24.3579,20.9455
12/18/2012,14.0154,15.944,18.2729,24.3669,20.7401
12/17/2012,14.0149,15.9783,18.0653,24.0224,20.5827
12/14/2012,14.0133,16.0081,17.8531,23.7644,20.5234
12/13/2012,14.0127,15.9952,17.9265,23.8064,20.4927
12/12/2012,14.0122,16.0065,18.036,23.949,20.4847
12/11/2012,14.0117,16.03,18.0243,24.0246,20.421
12/10/2012,14.0112,16.0659,17.9069,23.8578,20.3038
12/7/2012,14.0096,16.0305,17.9,23.761,20.2866
12/6/2012,14.009,16.0529,17.8467,23.72,20.3035
12/5/2012,14.0085,16.0695,17.7834,23.6536,20.2591
12/4/2012,14.008,16.0441,17.7497,23.6432,20.254
12/3/2012,14.0075,16.0271,17.7797,23.6352,20.2165
11/30/2012,14.0059,16.0324,17.8633,23.6997,20.1228
11/29/2012,14.0054,16.026,17.8607,23.6817,20.1066
11/28/2012,14.0049,16.0272,17.7817,23.4638,19.8419
